source	target	sign
N68 N292 +
N69 N1466 +
N69 N635 +
N69 N654 -
N69 N2175 +
N70 N2964 -
N72 N3337 -
N72 N732 -
N73 N1809 +
N73 N2373 -
N74 N387 -
N74 N1870 +
N76 N2783 +
N76 N1583 -
N77 N2769 -
N77 N1642 +
N77 N2901 +
N78 N1764 +
N78 N2855 -
N79 N890 -
N80 N760 -
N80 N474 -
N80 N879 +
N81 N1144 +
N81 N1208 -
N82 N616 +
N82 N2908 -
N82 N589 +
N83 N1452 -
N84 N1260 +
N84 N2035 +
N84 N76 -
N84 N349 -
N85 N169 -
N85 N1935 +
N85 N633 -
N87 N2317 +
N87 N1167 +
N88 N2721 -
N88 N1467 -
N88 N1739 +
N88 N2275 +
N89 N1953 +
N89 N2918 +
N89 N646 +
N89 N439 +
N90 N529 -
N90 N1333 -
N91 N1653 +
N92 N1445 +
N93 N747 +
N94 N2231 -
N97 N2768 +
N97 N2804 +
N98 N2665 +
N98 N727 +
N99 N2388 -
N99 N1266 +
N99 N564 +
N100 N546 +
N100 N3195 -
N100 N85 +
N101 N329 +
N101 N1293 -
N102 N1409 +
N102 N964 +
N103 N2793 +
N103 N2175 -
N104 N1329 +
N104 N1899 +
N105 N2733 +
N105 N1358 +
N106 N529 -
N106 N2474 +
N106 N2493 -
N106 N2353 +
N107 N3164 -
N107 N2340 -
N109 N3196 -
N109 N3326 +
N110 N1445 +
N112 N1301 -
N114 N2071 +
N115 N992 +
N115 N2818 -
N115 N996 +
N115 N2663 +
N116 N663 +
N118 N2038 -
N119 N822 -
N119 N134 +
N119 N967 -
N120 N1645 -
N121 N662 -
N122 N1442 -
N122 N964 +
N122 N2973 -
N122 N1766 -
N123 N1232 -
N123 N2133 +
N124 N1754 -
N127 N304 -
N127 N1071 +
N127 N815 +
N128 N548 +
N129 N1336 -
N129 N2988 +
N130 N2109 -
N131 N1843 -
N132 N2336 -
N133 N2659 +
N133 N2508 -
N133 N3190 -
N135 N181 +
N136 N2489 +
N136 N49 +
N136 N241 -
N139 N162 -
N139 N84 -
N141 N2284 -
N141 N522 +
N141 N1732 -
N141 N527 +
N142 N26 -
N142 N1810 +
N143 N1474 -
N143 N2563 +
N144 N1906 -
N144 N3170 +
N145 N2537 +
N145 N2226 +
N146 N2064 -
N146 N1182 -
N147 N1617 +
N147 N3299 +
N148 N1083 -
N148 N141 -
N149 N2368 +
N149 N1863 -
N150 N493 -
N150 N446 +
N151 N1312 -
N151 N3000 -
N152 N547 -
N152 N1565 +
N153 N1283 +
N153 N1411 -
N154 N307 +
N155 N2079 +
N156 N396 +
N156 N2861 +
N156 N686 +
N157 N1333 +
N158 N3136 -
N158 N2361 +
N158 N1311 +
N159 N635 -
N159 N1203 -
N159 N3283 +
N160 N3184 +
N160 N10 +
N161 N602 -
N162 N2022 +
N162 N2247 -
N163 N3269 +
N165 N2715 -
N165 N1085 -
N166 N154 -
N166 N2213 +
N167 N2036 +
N167 N159 -
N168 N47 +
N169 N844 +
N169 N670 +
N170 N753 +
N171 N3145 +
N172 N128 +
N172 N2584 -
N172 N1274 +
N172 N1686 -
N172 N1390 +
N173 N1866 +
N175 N1272 +
N175 N173 -
N176 N1619 -
N176 N2813 +
N176 N1982 +
N177 N1193 -
N177 N1515 -
N177 N3225 -
N178 N972 -
N179 N2758 -
N179 N1343 -
N180 N34 -
N180 N2007 +
N180 N2962 -
N180 N1215 +
N181 N1473 -
N181 N1170 -
N182 N3056 -
N183 N2881 +
N184 N2424 -
N184 N2506 -
N184 N2596 -
N185 N2515 +
N185 N126 +
N185 N2135 -
N186 N785 +
N187 N2958 +
N187 N950 -
N188 N2300 +
N188 N2613 -
N189 N2860 -
N189 N845 +
N190 N1540 +
N190 N239 -
N191 N256 -
N191 N1464 -
N191 N3094 +
N191 N1518 -
N191 N807 +
N193 N2849 +
N195 N1432 -
N195 N476 -
N196 N1470 -
N197 N1290 +
N197 N565 -
N201 N889 +
N202 N58 -
N203 N2449 +
N203 N2170 -
N204 N1831 +
N205 N115 +
N206 N2923 +
N206 N205 -
N207 N3142 -
N209 N3218 +
N209 N1611 -
N210 N122 +
N210 N462 +
N211 N2640 -
N211 N1505 -
N211 N2582 +
N211 N1143 +
N211 N2737 -
N211 N1213 -
N212 N554 -
N212 N2823 -
N213 N298 +
N213 N957 +
N214 N2897 -
N214 N1627 -
N214 N99 +
N215 N1096 +
N215 N1807 +
N215 N181 +
N215 N982 +
N215 N189 -
N216 N657 -
N216 N2317 -
N216 N2190 -
N216 N2401 +
N217 N3226 -
N217 N1076 +
N217 N910 +
N218 N610 +
N218 N445 -
N219 N3332 -
N219 N2100 +
N220 N579 +
N220 N3252 +
N220 N1542 -
N221 N1793 +
N221 N2754 -
N221 N2270 +
N221 N215 +
N222 N2210 -
N222 N2787 +
N222 N1853 -
N222 N3111 +
N223 N2798 -
N223 N1470 -
N224 N2650 +
N224 N3091 -
N224 N398 +
N225 N578 -
N225 N2731 -
N225 N2500 +
N226 N1563 -
N227 N2344 +
N227 N2808 +
N227 N2427 +
N227 N3297 -
N227 N1927 +
N228 N1017 +
N231 N2202 -
N232 N2128 +
N232 N1259 +
N232 N1038 +
N234 N2279 -
N235 N3277 +
N235 N2451 +
N235 N2397 -
N235 N3253 +
N236 N184 +
N236 N1991 -
N237 N47 +
N238 N2560 +
N238 N3274 -
N238 N2557 -
N238 N3079 +
N239 N2774 -
N242 N19 -
N243 N2464 -
N243 N1670 -
N245 N1878 -
N246 N848 +
N246 N1293 +
N247 N2665 +
N247 N738 +
N247 N286 +
N247 N2889 +
N248 N112 -
N249 N2458 -
N249 N1459 -
N250 N1680 -
N250 N1688 +
N250 N2039 -
N251 N2602 +
N251 N715 -
N252 N1057 +
N252 N55 +
N253 N177 -
N253 N646 -
N253 N2831 +
N254 N1881 -
N255 N147 +
N255 N2605 -
N256 N1059 -
N257 N1435 +
N257 N2308 -
N257 N2861 +
N258 N3304 -
N258 N1142 +
N259 N2205 -
N259 N2183 +
N260 N1803 -
N261 N3064 +
N261 N1342 +
N262 N65 -
N263 N148 +
N263 N2365 -
N264 N2021 -
N265 N985 -
N265 N763 -
N265 N2451 +
N265 N109 -
N267 N2271 +
N268 N3250 -
N268 N404 -
N269 N570 +
N270 N621 -
N271 N762 +
N271 N3228 -
N271 N2570 -
N271 N847 +
N272 N1017 -
N272 N3075 -
N273 N34 -
N273 N1675 +
N273 N2359 +
N275 N2833 +
N275 N838 +
N277 N1924 -
N278 N2815 +
N279 N2416 +
N279 N2383 +
N280 N2161 +
N280 N2535 +
N280 N2513 -
N281 N2792 +
N281 N3068 -
N281 N668 -
N281 N1470 +
N282 N426 -
N282 N973 +
N283 N1328 +
N283 N2309 -
N283 N3145 -
N283 N1192 -
N283 N2857 +
N283 N682 +
N283 N750 +
N284 N880 -
N284 N955 +
N284 N709 +
N285 N140 +
N286 N3146 +
N286 N374 -
N287 N249 +
N287 N783 +
N288 N1661 -
N290 N2078 +
N291 N506 -
N294 N384 +
N294 N2327 +
N296 N2040 -
N297 N1977 +
N297 N643 -
N299 N1503 +
N300 N1042 -
N300 N142 -
N300 N2279 +
N301 N2089 +
N301 N2354 -
N301 N2964 +
N301 N2650 -
N302 N507 -
N302 N3111 -
N303 N2842 +
N303 N1692 -
N303 N2622 +
N304 N3187 +
N304 N1651 -
N304 N3108 +
N305 N123 -
N308 N3288 -
N308 N329 +
N308 N2918 +
N309 N2868 +
N309 N2098 +
N309 N2451 +
N309 N1420 -
N309 N783 +
N310 N2288 +
N310 N98 -
N310 N1587 +
N310 N2055 -
N310 N283 +
N310 N338 -
N311 N1522 -
N311 N1630 -
N313 N1463 -
N315 N2184 -
N315 N1801 +
N315 N723 +
N315 N1917 -
N315 N1407 +
N317 N1642 -
N318 N2730 -
N319 N1562 -
N319 N1358 -
N319 N47 +
N320 N3049 +
N321 N2285 +
N322 N785 -
N322 N1154 -
N324 N1704 -
N324 N953 +
N324 N2904 +
N324 N2040 -
N325 N387 +
N325 N1484 -
N326 N1601 -
N326 N498 +
N328 N2942 +
N329 N1769 -
N329 N1884 -
N329 N662 +
N330 N2296 -
N331 N2576 -
N331 N2009 -
N331 N982 -
N332 N413 -
N333 N1441 +
N333 N2771 +
N334 N643 -
N334 N1428 +
N335 N269 -
N336 N1945 -
N337 N3179 -
N337 N2803 +
N338 N778 +
N339 N2803 -
N339 N124 -
N340 N632 -
N340 N3143 -
N341 N1436 +
N342 N538 -
N342 N770 -
N342 N2141 +
N345 N518 +
N346 N682 +
N348 N114 +
N348 N1970 -
N349 N208 +
N349 N170 +
N349 N611 +
N349 N2548 +
N349 N2514 +
N350 N1905 -
N350 N2833 +
N351 N491 -
N351 N551 +
N352 N3092 +
N353 N2387 -
N353 N2414 +
N354 N145 -
N355 N2972 +
N355 N2466 +
N355 N2644 +
N356 N3286 +
N356 N2749 -
N356 N966 +
N357 N148 -
N358 N971 +
N359 N824 +
N359 N1782 +
N361 N824 -
N361 N450 +
N361 N947 +
N361 N533 +
N362 N2203 +
N362 N1038 +
N364 N672 -
N364 N371 +
N364 N2228 -
N365 N938 +
N365 N580 -
N365 N1261 -
N365 N1922 +
N365 N2374 +
N366 N3125 -
N367 N563 -
N368 N1056 -
N368 N3167 -
N368 N391 +
N369 N489 +
N370 N1011 +
N370 N2677 -
N371 N209 -
N371 N1414 -
N371 N2520 -
N371 N2233 +
N371 N2862 +
N371 N3103 -
N372 N292 +
N372 N2461 +
N372 N846 -
N373 N2138 +
N373 N319 -
N374 N1809 -
N374 N18 +
N374 N1774 -
N375 N3105 +
N376 N1709 +
N377 N1124 +
N379 N1682 +
N379 N991 +
N380 N240 -
N380 N2498 +
N380 N3283 +
N380 N2998 -
N382 N781 +
N382 N2381 +
N384 N3325 -
N385 N2580 -
N385 N1974 -
N386 N3121 -
N386 N2597 +
N387 N160 +
N387 N2863 +
N388 N2832 +
N388 N1863 -
N389 N3314 -
N389 N4 -
N390 N112 -
N390 N3280 -
N390 N2443 +
N390 N2879 -
N391 N2094 +
N392 N1958 +
N393 N616 +
N393 N1806 -
N396 N2488 +
N396 N2600 +
N396 N122 -
N396 N2781 -
N398 N2289 -
N398 N3211 +
N398 N887 -
N400 N3344 +
N401 N614 +
N402 N783 +
N404 N2616 -
N404 N2876 +
N405 N1992 +
N405 N329 +
N405 N650 +
N406 N1 -
N406 N1065 -
N406 N991 -
N407 N1400 +
N407 N18 +
N407 N1527 -
N407 N968 -
N407 N1947 -
N407 N2974 -
N408 N2576 +
N408 N1453 -
N408 N3189 +
N409 N1841 -
N409 N2051 +
N409 N316 -
N409 N101 -
N410 N3124 +
N411 N1027 -
N411 N764 +
N411 N1206 +
N412 N3029 -
N413 N1074 +
N413 N1109 -
N415 N485 +
N416 N17 +
N416 N2154 -
N416 N2220 +
N416 N1948 +
N417 N445 -
N418 N1688 -
N418 N1522 -
N419 N120 +
N419 N3039 -
N420 N433 -
N420 N306 +
N420 N3347 -
N420 N1033 +
N422 N1144 -
N422 N1560 -
N422 N2444 -
N422 N1284 -
N422 N278 +
N424 N1365 -
N425 N2792 -
N426 N1400 -
N427 N2005 +
N427 N863 +
N428 N68 -
N429 N2574 +
N430 N735 -
N431 N1040 +
N431 N2097 +
N431 N682 -
N431 N2674 +
N432 N1474 +
N432 N2835 -
N432 N3341 -
N432 N1910 +
N433 N866 +
N433 N2106 +
N434 N87 +
N435 N1715 +
N436 N481 +
N436 N1491 +
N436 N447 -
N437 N857 -
N438 N2089 -
N439 N3055 +
N441 N2358 +
N441 N1406 -
N442 N2732 +
N443 N363 -
N443 N39 +
N444 N2268 +
N445 N760 -
N445 N250 +
N446 N886 +
N447 N2520 +
N448 N3121 -
N448 N1762 +
N449 N1479 +
N450 N1069 -
N452 N724 -
N452 N180 +
N452 N1485 -
N453 N2185 -
N453 N653 -
N454 N3263 -
N455 N1116 -
N455 N349 -
N457 N3253 +
N457 N1742 +
N459 N3323 -
N460 N570 +
N460 N2901 -
N463 N2433 -
N464 N2776 +
N464 N2513 +
N464 N1227 -
N464 N2561 +
N464 N951 -
N465 N21 +
N466 N2494 +
N467 N2432 +
N467 N698 -
N467 N2395 +
N468 N2984 -
N468 N809 -
N470 N2952 -
N470 N2321 +
N472 N1800 -
N472 N3133 +
N472 N2220 +
N472 N1717 -
N472 N2173 +
N473 N588 +
N473 N973 +
N474 N304 +
N474 N2674 -
N474 N437 +
N475 N1937 +
N476 N2696 -
N476 N2354 +
N478 N1039 +
N478 N755 -
N478 N453 +
N478 N486 -
N478 N1037 +
N479 N2191 -
N480 N1988 +
N481 N3327 -
N481 N2436 -
N481 N455 -
N482 N3008 -
N482 N1042 +
N482 N2010 +
N484 N3057 -
N485 N1624 +
N485 N2876 +
N486 N312 -
N486 N418 -
N486 N1549 -
N487 N106 -
N488 N1440 +
N489 N2632 +
N489 N2659 +
N489 N1653 -
N490 N184 -
N491 N1521 -
N491 N661 -
N491 N1833 -
N492 N1529 -
N492 N2532 +
N492 N813 -
N494 N2690 +
N494 N3251 -
N494 N3220 -
N494 N2121 -
N494 N2460 -
N494 N1548 +
N496 N1092 +
N496 N1509 -
N497 N328 -
N497 N305 -
N497 N1458 +
N497 N172 +
N497 N799 -
N498 N2042 -
N499 N3000 -
N499 N2821 +
N499 N2254 +
N499 N3133 +
N500 N2554 +
N501 N1259 -
N501 N1333 +
N501 N2166 +
N502 N532 -
N503 N2593 -
N504 N2180 -
N504 N351 +
N505 N2136 -
N505 N1225 +
N505 N683 -
N506 N2235 +
N506 N2127 +
N509 N2419 +
N509 N558 +
N511 N161 +
N511 N877 +
N511 N3253 -
N511 N175 +
N512 N900 -
N513 N2384 +
N513 N1397 -
N515 N192 +
N515 N105 -
N517 N864 +
N517 N705 -
N519 N1182 -
N520 N81 +
N520 N1198 +
N521 N3010 +
N521 N3274 -
N522 N59 +
N522 N3007 +
N522 N2854 -
N522 N239 +
N523 N2283 +
N524 N1161 +
N524 N2077 +
N524 N1279 -
N525 N2995 +
N525 N2453 -
N526 N561 -
N526 N4 -
N526 N2439 +
N527 N992 -
N527 N1848 -
N527 N2858 +
N527 N3194 -
N527 N325 -
N528 N104 +
N528 N115 -
N528 N1718 +
N528 N3153 +
N528 N88 +
N528 N3005 -
N529 N971 +
N529 N172 -
N531 N3067 +
N532 N1258 -
N532 N1205 -
N535 N1177 +
N535 N870 +
N537 N3154 +
N538 N725 +
N539 N1039 -
N541 N2001 +
N541 N1831 -
N542 N3315 -
N543 N560 -
N543 N1977 -
N543 N3262 +
N544 N385 -
N545 N705 +
N545 N1252 +
N546 N1280 +
N546 N102 +
N546 N1175 -
N548 N762 -
N548 N1475 +
N549 N2121 -
N549 N551 -
N550 N1553 +
N550 N2765 -
N551 N1155 -
N551 N3285 +
N551 N2574 -
N552 N1724 +
N554 N1599 -
N555 N690 -
N555 N3261 +
N556 N792 -
N556 N2213 +
N556 N2357 -
N557 N2219 +
N557 N957 -
N559 N1441 -
N559 N131 -
N559 N3185 +
N560 N2945 -
N560 N2815 -
N562 N2408 +
N564 N2179 -
N565 N2398 +
N565 N2919 +
N566 N2094 -
N567 N2177 +
N568 N2318 +
N569 N665 +
N569 N2745 -
N571 N2595 +
N572 N1480 +
N572 N1437 +
N573 N58 -
N573 N1117 -
N575 N1575 +
N576 N400 -
N576 N2205 +
N577 N2234 +
N577 N836 +
N578 N608 -
N578 N2529 -
N578 N2586 -
N579 N193 -
N579 N372 +
N579 N2973 +
N579 N3028 +
N580 N994 +
N580 N2243 -
N581 N322 +
N581 N3083 -
N581 N3228 -
N581 N1479 -
N582 N2922 -
N583 N3250 +
N583 N3191 +
N584 N961 +
N584 N2665 -
N584 N183 +
N585 N242 +
N585 N1556 -
N585 N1710 -
N585 N1391 -
N587 N2859 +
N587 N878 -
N588 N1396 -
N589 N2800 +
N589 N1938 -
N589 N1331 -
N589 N2390 -
N589 N1607 +
N589 N807 -
N591 N113 -
N591 N1378 -
N591 N2780 -
N591 N2415 -
N592 N737 -
N592 N98 -
N593 N782 +
N594 N3061 -
N595 N2868 +
N595 N2854 -
N596 N2931 -
N596 N44 +
N596 N2118 +
N596 N1534 -
N596 N1239 +
N597 N1661 -
N597 N1430 +
N598 N2174 -
N599 N2403 -
N600 N1781 +
N601 N2578 -
N601 N1438 +
N602 N1457 +
N602 N1074 +
N602 N1477 -
N603 N1244 +
N604 N187 +
N605 N229 +
N606 N793 -
N606 N383 +
N607 N720 +
N608 N2208 -
N608 N810 -
N610 N1216 +
N610 N358 -
N611 N1259 -
N611 N2165 +
N612 N2672 +
N612 N1603 +
N614 N3300 -
N615 N3060 +
N615 N1260 +
N616 N2250 +
N616 N3010 +
N616 N1046 +
N617 N3041 +
N618 N1976 -
N618 N2671 +
N619 N1938 +
N619 N829 +
N619 N79 -
N620 N3037 +
N621 N1138 -
N621 N2660 +
N622 N73 -
N622 N639 +
N623 N1039 +
N624 N933 -
N624 N1678 +
N625 N32 +
N626 N3148 -
N628 N2358 -
N630 N360 -
N630 N1548 +
N630 N3311 +
N631 N628 +
N632 N2769 +
N632 N318 -
N633 N2604 -
N633 N1117 -
N634 N224 +
N634 N276 +
N634 N1933 +
N635 N2874 +
N635 N3213 -
N636 N2801 +
N636 N43 -
N638 N672 -
N638 N2832 +
N638 N3289 +
N639 N796 +
N640 N2317 +
N640 N2127 -
N641 N630 -
N641 N2815 +
N642 N3233 +
N642 N3187 -
N642 N1413 -
N643 N2209 -
N643 N2366 -
N644 N114 -
N644 N307 -
N647 N1050 +
N647 N220 +
N647 N1103 -
N648 N285 -
N648 N2743 -
N649 N710 -
N650 N224 +
N650 N673 +
N650 N1058 +
N650 N1851 -
N650 N2197 +
N651 N3328 -
N652 N1714 +
N652 N1187 +
N652 N2286 -
N653 N2066 +
N653 N2444 -
N653 N1053 +
N654 N1800 +
N654 N628 +
N655 N408 +
N656 N3017 +
N656 N2170 +
N657 N2769 -
N657 N725 -
N658 N2742 +
N659 N3319 +
N659 N2120 +
N659 N2076 +
N659 N1725 +
N659 N1518 -
N659 N2125 -
N660 N1023 +
N661 N122 +
N661 N2076 +
N662 N2057 +
N662 N3273 +
N662 N3028 -
N662 N2287 +
N663 N2545 -
N663 N379 +
N664 N2861 -
N665 N390 +
N666 N2994 -
N667 N2058 -
N667 N333 +
N669 N1952 -
N669 N2007 -
N670 N288 +
N671 N2121 -
N671 N2554 +
N671 N2914 -
N671 N3250 -
N673 N2814 -
N673 N2238 +
N673 N1879 +
N675 N1130 -
N676 N944 +
N676 N1613 -
N676 N3158 +
N676 N839 +
N677 N100 -
N677 N1238 -
N678 N2905 +
N678 N2479 -
N678 N1183 +
N680 N2060 +
N681 N3305 +
N681 N418 -
N682 N985 -
N683 N1152 +
N683 N1304 -
N683 N375 +
N684 N689 -
N684 N2989 -
N685 N1613 +
N686 N72 -
N687 N1348 +
N687 N2965 +
N687 N1366 +
N688 N1345 +
N688 N391 +
N689 N1152 -
N689 N753 +
N689 N2095 -
N690 N2179 +
N690 N2596 -
N690 N2047 -
N691 N502 +
N691 N3271 +
N693 N2092 -
N693 N628 -
N693 N381 -
N693 N2254 -
N694 N1521 -
N694 N677 -
N695 N429 +
N695 N1590 +
N695 N3047 -
N696 N169 +
N697 N280 +
N698 N2194 -
N698 N2532 +
N699 N2042 +
N700 N55 -
N701 N2801 -
N701 N3276 -
N701 N1655 +
N703 N2938 -
N705 N739 +
N706 N3180 +
N707 N2866 -
N708 N1912 -
N708 N1693 -
N708 N2501 -
N709 N1334 +
N710 N2280 -
N710 N2376 -
N711 N425 -
N711 N1397 +
N711 N1670 -
N712 N1680 -
N712 N1988 -
N712 N125 +
N713 N96 -
N713 N624 -
N715 N2617 -
N715 N2797 +
N715 N183 +
N716 N3238 +
N716 N566 +
N716 N2943 -
N718 N139 +
N718 N3173 +
N718 N2309 +
N718 N2247 +
N719 N3234 +
N719 N2676 -
N720 N705 -
N720 N507 +
N720 N2990 +
N721 N1503 -
N721 N270 +
N721 N1287 -
N723 N2318 +
N724 N1025 -
N724 N2283 -
N724 N2204 -
N724 N3287 +
N725 N3214 -
N725 N2555 -
N725 N1565 -
N725 N2918 +
N725 N2727 -
N726 N691 -
N727 N1810 +
N727 N1348 +
N729 N2170 +
N729 N1611 +
N730 N306 -
N730 N923 +
N730 N3031 -
N730 N887 +
N731 N2905 +
N731 N1175 -
N732 N968 -
N732 N745 +
N732 N2181 +
N732 N873 -
N733 N2320 -
N733 N2098 +
N733 N3275 -
N734 N2088 +
N734 N1091 -
N734 N3012 -
N735 N736 -
N735 N1335 -
N737 N898 +
N737 N1438 +
N739 N3336 -
N740 N970 -
N740 N2803 -
N740 N3138 +
N741 N2814 -
N742 N2606 +
N743 N572 -
N744 N2560 +
N744 N2920 +
N745 N2436 +
N745 N284 -
N746 N2441 +
N746 N3241 +
N747 N2304 -
N747 N2596 -
N747 N2102 -
N748 N2177 +
N748 N955 -
N750 N2008 +
N751 N3140 -
N751 N3089 +
N751 N2444 +
N752 N768 +
N753 N3192 -
N753 N1621 +
N754 N2237 +
N754 N647 -
N755 N1009 +
N755 N549 -
N756 N2569 -
N756 N2206 -
N757 N424 -
N757 N2392 -
N757 N2830 -
N758 N3332 +
N759 N80 +
N759 N368 +
N759 N2376 -
N759 N3091 -
N759 N2567 -
N759 N904 +
N760 N819 -
N760 N1926 -
N760 N2559 -
N761 N1646 +
N762 N2939 +
N762 N2260 -
N763 N18 +
N763 N2869 +
N764 N2513 -
N764 N874 -
N765 N2262 +
N767 N1563 -
N767 N2342 -
N768 N2680 +
N768 N2313 +
N768 N2283 +
N768 N2380 -
N768 N1565 -
N769 N654 -
N770 N3060 +
N770 N2660 -
N771 N2858 -
N772 N3076 -
N773 N1613 +
N773 N614 +
N774 N111 +
N775 N480 +
N775 N1411 +
N776 N878 +
N777 N1841 -
N777 N2391 -
N778 N984 +
N778 N2402 -
N778 N315 +
N779 N1562 -
N779 N212 +
N780 N2648 -
N781 N2941 -
N781 N1038 +
N781 N1687 +
N782 N619 -
N782 N2916 -
N783 N2071 +
N784 N1887 +
N785 N3115 +
N785 N748 +
N785 N2334 -
N786 N872 +
N786 N2299 -
N786 N510 +
N787 N679 -
N788 N1431 -
N788 N319 +
N789 N272 -
N789 N821 +
N790 N712 +
N790 N1073 +
N790 N124 -
N790 N653 -
N790 N3207 +
N791 N1203 -
N791 N2149 +
N791 N1215 -
N792 N3256 -
N792 N3004 +
N793 N68 -
N793 N446 +
N794 N860 +
N794 N405 +
N795 N2001 -
N795 N788 -
N796 N2461 -
N797 N2475 +
N797 N2397 +
N797 N2159 -
N798 N253 -
N800 N169 -
N800 N322 -
N800 N2530 -
N800 N110 -
N804 N318 -
N806 N3144 -
N806 N2225 +
N806 N1578 -
N807 N175 +
N809 N917 -
N810 N1725 +
N811 N669 +
N812 N1701 +
N813 N744 +
N813 N876 -
N814 N2979 +
N814 N1022 -
N814 N2215 -
N815 N1104 -
N815 N1396 +
N815 N2814 +
N816 N867 +
N818 N1568 +
N818 N3137 -
N818 N11 -
N818 N2972 -
N819 N2264 +
N820 N513 +
N820 N1076 +
N821 N814 -
N822 N592 +
N822 N1187 +
N822 N814 -
N823 N2022 +
N824 N2882 -
N825 N2363 +
N826 N1869 -
N826 N1959 -
N827 N1394 +
N827 N2287 -
N827 N446 +
N827 N799 +
N829 N2561 -
N829 N1074 -
N829 N1605 +
N829 N2698 -
N830 N2418 +
N831 N2274 +
N832 N2593 +
N832 N1138 +
N832 N2483 +
N835 N201 +
N836 N1673 -
N836 N1468 -
N836 N2113 -
N837 N917 -
N838 N1217 -
N838 N1711 -
N839 N923 +
N839 N2126 -
N839 N3070 -
N840 N1714 +
N841 N1993 -
N843 N2076 -
N844 N1220 +
N844 N2655 +
N845 N961 +
N846 N2765 -
N846 N725 +
N846 N1125 -
N847 N2325 +
N847 N446 -
N847 N2853 +
N848 N1400 +
N848 N1840 -
N848 N1090 +
N849 N3137 -
N849 N468 -
N849 N773 +
N849 N3118 -
N850 N1504 +
N850 N1081 +
N850 N1229 +
N850 N2117 +
N852 N274 -
N853 N931 -
N853 N364 -
N853 N205 -
N855 N1999 -
N856 N1745 -
N856 N1325 +
N856 N1805 -
N859 N1006 +
N860 N1517 -
N860 N2198 +
N861 N2409 +
N862 N1074 -
N862 N2348 -
N862 N1754 +
N862 N2149 -
N863 N2563 -
N863 N1941 -
N863 N3246 -
N864 N981 +
N865 N437 +
N865 N949 +
N866 N2028 +
N866 N845 +
N867 N2693 +
N867 N279 +
N868 N408 -
N868 N860 +
N869 N1552 +
N872 N1600 +
N872 N1570 -
N872 N1383 +
N872 N948 -
N872 N335 +
N873 N221 -
N873 N1559 +
N874 N1370 -
N874 N2763 -
N874 N1325 -
N874 N2405 -
N875 N1944 -
N875 N2880 -
N875 N426 -
N876 N3145 +
N878 N3314 +
N878 N2654 +
N879 N2733 +
N879 N782 -
N879 N2495 +
N880 N1032 +
N880 N1027 -
N880 N262 +
N881 N3248 +
N881 N913 -
N881 N195 -
N882 N1561 -
N882 N1052 -
N883 N2218 -
N884 N155 -
N885 N1209 -
N885 N1318 -
N886 N57 -
N886 N2782 +
N886 N1743 -
N887 N2040 -
N887 N2058 -
N887 N3093 -
N887 N2926 -
N887 N3311 +
N888 N1219 -
N888 N750 +
N888 N2431 +
N890 N992 -
N890 N1690 -
N890 N1510 +
N891 N784 -
N891 N3296 -
N891 N2588 -
N891 N2719 -
N892 N810 -
N892 N3315 +
N892 N2694 -
N892 N1438 +
N893 N2843 +
N893 N1059 -
N893 N2925 -
N893 N2199 +
N894 N1202 -
N894 N2363 +
N895 N814 +
N896 N1828 -
N897 N3006 -
N900 N1501 +
N901 N144 +
N903 N914 -
N904 N1581 -
