	p	t	Gene	degree	in-degree	out-degree	Bin_avg	Bin_std	Din_avg	Din_std	Bout_avg	Bout_std	Dout_avg	Dout_std	Bin_over_Din	Bin_over_Bout	Bin_over_Dout	Din_over_Bin	Din_over_Bout	Din_over_Dout	Bout_over_Bin	Bout_over_Din	Bout_over_Dout	Dout_over_Bin	Dout_over_Din	Dout_over_Bout
74	0.1	0.1	ATP6V1A	9.0	2.0	7.0	1.18	0.433	0.0	0.0	0.0	0.0	1.053	0.32	1.18	1.18	1.120607787274454	0.0	0.0	0.0	0.0	0.0	0.0	0.8923728813559322	1.053	1.053
76	0.1	0.1	ATP6V1B2	9.0	5.0	4.0	1.679	1.56	0.0	0.0	0.0	0.0	1.767	1.6269999999999998	1.679	1.679	0.9501980758347482	0.0	0.0	0.0	0.0	0.0	0.0	1.0524121500893389	1.767	1.767
79	0.1	0.1	ATP6V1D	6.0	4.0	2.0	1.25	0.8290000000000001	0.16699999999999998	0.373	0.4	0.49	1.45	1.071	1.25	1.25	0.8620689655172414	0.1336	0.16699999999999998	0.11517241379310345	0.32	0.4	0.27586206896551724	1.16	1.45	1.45
81	0.1	0.1	ATP6V1E2	6.0	3.0	3.0	1.412	0.9109999999999999	0.0	0.0	0.055999999999999994	0.22899999999999998	1.3330000000000002	0.943	1.412	1.412	1.059264816204051	0.0	0.0	0.0	0.0396600566572238	0.055999999999999994	0.04201050262565642	0.9440509915014164	1.3330000000000002	1.3330000000000002
82	0.1	0.1	ATP6V1F	6.0	4.0	2.0	1.357	0.895	0.214	0.41	0.778	1.083	1.5	0.9570000000000001	1.357	1.357	0.9046666666666666	0.15770081061164332	0.214	0.14266666666666666	0.5733235077376566	0.778	0.5186666666666667	1.105379513633014	1.5	1.5
87	0.1	0.1	AURKA	9.0	1.0	8.0	0.978	0.146	0.0	0.0	0.0	0.0	0.976	0.152	0.978	0.978	0.978	0.0	0.0	0.0	0.0	0.0	0.0	0.976	0.976	0.976
88	0.1	0.1	AXIN1	6.0	1.0	5.0	0.966	0.182	0.0	0.0	0.0	0.0	0.973	0.162	0.966	0.966	0.966	0.0	0.0	0.0	0.0	0.0	0.0	0.973	0.973	0.973
95	0.1	0.1	BCL10	9.0	1.0	8.0	0.981	0.135	0.0	0.0	0.0	0.0	0.976	0.154	0.981	0.981	0.981	0.0	0.0	0.0	0.0	0.0	0.0	0.976	0.976	0.976
99	0.1	0.1	BIRC2	6.0	1.0	5.0	0.96	0.196	0.0	0.0	0.0	0.0	0.9740000000000001	0.158	0.96	0.96	0.96	0.0	0.0	0.0	0.0	0.0	0.0	0.9740000000000001	0.9740000000000001	0.9740000000000001
100	0.1	0.1	BIRC3	6.0	1.0	5.0	0.9690000000000001	0.174	0.0	0.0	0.094	0.29100000000000004	0.875	0.331	0.9690000000000001	0.9690000000000001	0.9690000000000001	0.0	0.0	0.0	0.094	0.094	0.094	0.875	0.875	0.875
102	0.1	0.1	BMP4	6.0	3.0	3.0	1.6469999999999998	1.026	0.0	0.0	0.087	0.282	1.13	0.797	1.6469999999999998	1.6469999999999998	1.4575221238938054	0.0	0.0	0.0	0.05282331511839708	0.087	0.07699115044247787	0.6860959319975712	1.13	1.13
104	0.1	0.1	BMPR1B	6.0	0.0	6.0	0.976	0.154	0.0	0.0	0.073	0.26	0.902	0.297	0.976	0.976	0.976	0.0	0.0	0.0	0.073	0.073	0.073	0.902	0.902	0.902
105	0.1	0.1	BMPR2	8.0	3.0	5.0	1.156	0.441	0.188	0.39	0.324	0.58	1.1179999999999999	0.47100000000000003	1.156	1.156	1.033989266547406	0.16262975778546715	0.188	0.16815742397137745	0.28027681660899656	0.324	0.2898032200357781	0.9671280276816612	1.1179999999999999	1.1179999999999999
109	0.1	0.1	BUB1B	7.0	1.0	6.0	0.9640000000000001	0.18600000000000003	0.0	0.0	0.061	0.239	0.909	0.287	0.9640000000000001	0.9640000000000001	0.9640000000000001	0.0	0.0	0.0	0.061	0.061	0.061	0.909	0.909	0.909
142	0.1	0.1	CCL16	7.0	2.0	5.0	1.091	0.37799999999999995	0.0	0.0	0.0	0.0	1.135	0.413	1.091	1.091	0.9612334801762116	0.0	0.0	0.0	0.0	0.0	0.0	1.0403299725022914	1.135	1.135
159	0.1	0.1	CCR1	8.0	1.0	7.0	0.976	0.152	0.0	0.0	0.081	0.273	0.892	0.311	0.976	0.976	0.976	0.0	0.0	0.0	0.081	0.081	0.081	0.892	0.892	0.892
194	0.1	0.1	CDC42	8.0	2.0	6.0	1.172	0.46	0.0	0.0	0.0	0.0	1.0	0.22399999999999998	1.172	1.172	1.172	0.0	0.0	0.0	0.0	0.0	0.0	0.8532423208191127	1.0	1.0
197	0.1	0.1	CDH1	6.0	3.0	3.0	1.5	0.93	0.0	0.0	0.0	0.0	1.5290000000000001	0.977	1.5	1.5	0.9810333551340746	0.0	0.0	0.0	0.0	0.0	0.0	1.0193333333333332	1.5290000000000001	1.5290000000000001
199	0.1	0.1	CDK2	9.0	2.0	7.0	1.103	0.402	0.0	0.0	0.098	0.297	1.0390000000000001	0.522	1.103	1.103	1.0615976900866215	0.0	0.0	0.0	0.08884859474161379	0.098	0.09432146294513956	0.941976427923844	1.0390000000000001	1.0390000000000001
204	0.1	0.1	CDKN1A	6.0	5.0	1.0	2.0	1.5119999999999998	0.35700000000000004	0.479	0.688	0.982	2.25	1.561	2.0	2.0	0.8888888888888888	0.1785	0.35700000000000004	0.15866666666666665	0.344	0.688	0.30577777777777776	1.125	2.25	2.25
205	0.1	0.1	CDKN1B	6.0	0.0	6.0	0.972	0.16399999999999998	0.0	0.0	0.091	0.287	0.879	0.326	0.972	0.972	0.972	0.0	0.0	0.0	0.091	0.091	0.091	0.879	0.879	0.879
210	0.1	0.1	CFLAR	9.0	3.0	6.0	1.172	0.647	0.0	0.0	0.0	0.0	1.385	0.836	1.172	1.172	0.8462093862815884	0.0	0.0	0.0	0.0	0.0	0.0	1.1817406143344709	1.385	1.385
223	0.1	0.1	COL1A1	8.0	0.0	8.0	0.978	0.147	0.0	0.0	0.022000000000000002	0.146	0.9570000000000001	0.204	0.978	0.978	0.978	0.0	0.0	0.0	0.022000000000000002	0.022000000000000002	0.022000000000000002	0.9570000000000001	0.9570000000000001	0.9570000000000001
224	0.1	0.1	COL1A2	7.0	1.0	6.0	0.9690000000000001	0.174	0.0	0.0	0.0	0.0	0.971	0.16899999999999998	0.9690000000000001	0.9690000000000001	0.9690000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.971	0.971	0.971
233	0.1	0.1	CRKL	8.0	1.0	7.0	0.9740000000000001	0.16	0.0	0.0	0.0	0.0	0.98	0.139	0.9740000000000001	0.9740000000000001	0.9740000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.98	0.98	0.98
245	0.1	0.1	CTBP1	7.0	2.0	5.0	1.07	0.33399999999999996	0.0	0.0	0.0	0.0	1.188	0.46399999999999997	1.07	1.07	0.9006734006734007	0.0	0.0	0.0	0.0	0.0	0.0	1.1102803738317757	1.188	1.188
248	0.1	0.1	CTNNB1	6.0	2.0	4.0	1.048	0.375	0.0	0.0	0.0	0.0	1.2	0.49	1.048	1.048	0.8733333333333334	0.0	0.0	0.0	0.0	0.0	0.0	1.1450381679389312	1.2	1.2
256	0.1	0.1	CUL1	8.0	1.0	7.0	0.975	0.156	0.0	0.0	0.0	0.0	0.97	0.171	0.975	0.975	0.975	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.97	0.97
264	0.1	0.1	CXCR4	6.0	2.0	4.0	1.308	0.5379999999999999	0.0	0.0	0.09699999999999999	0.29600000000000004	1.0	0.508	1.308	1.308	1.308	0.0	0.0	0.0	0.07415902140672782	0.09699999999999999	0.09699999999999999	0.764525993883792	1.0	1.0
273	0.1	0.1	DAPP1	7.0	2.0	5.0	1.125	0.439	0.0	0.0	0.11900000000000001	0.324	0.976	0.511	1.125	1.125	1.125	0.0	0.0	0.0	0.10577777777777778	0.11900000000000001	0.11900000000000001	0.8675555555555555	0.976	0.976
286	0.1	0.1	DNM1	6.0	1.0	5.0	0.96	0.196	0.0	0.0	0.057	0.23199999999999998	0.914	0.28	0.96	0.96	0.96	0.0	0.0	0.0	0.057	0.057	0.057	0.914	0.914	0.914
295	0.1	0.1	E2F1	7.0	3.0	4.0	1.0	0.27699999999999997	0.038	0.192	0.321	0.5379999999999999	1.143	0.515	1.0	1.0	0.8748906386701663	0.038	0.038	0.03324584426946632	0.321	0.321	0.2808398950131233	1.143	1.143	1.143
300	0.1	0.1	EEA1	6.0	1.0	5.0	0.9520000000000001	0.213	0.0	0.0	0.0	0.0	0.9740000000000001	0.158	0.9520000000000001	0.9520000000000001	0.9520000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.9740000000000001	0.9740000000000001	0.9740000000000001
306	0.1	0.1	EHHADH	6.0	4.0	2.0	2.438	1.58	0.0	0.0	0.0	0.0	1.933	1.482	2.438	2.438	1.2612519399896531	0.0	0.0	0.0	0.0	0.0	0.0	0.7928630024610336	1.933	1.933
328	0.1	0.1	ERBB3	10.0	4.0	6.0	1.412	1.088	0.0	0.0	0.0	0.0	1.7690000000000001	1.367	1.412	1.412	0.7981910684002261	0.0	0.0	0.0	0.0	0.0	0.0	1.2528328611898016	1.7690000000000001	1.7690000000000001
329	0.1	0.1	ERBB4	9.0	5.0	4.0	1.714	1.608	0.0	0.0	0.0	0.0	2.095	1.849	1.714	1.714	0.8181384248210023	0.0	0.0	0.0	0.0	0.0	0.0	1.222287047841307	2.095	2.095
359	0.1	0.1	FGFR2	9.0	2.0	7.0	1.087	0.35100000000000003	0.0	0.0	0.067	0.249	1.033	0.446	1.087	1.087	1.0522749273959342	0.0	0.0	0.0	0.06163753449862006	0.067	0.06485963213939981	0.9503219871205152	1.033	1.033
362	0.1	0.1	FGR	8.0	2.0	6.0	1.0	0.267	0.0	0.0	0.098	0.297	1.0390000000000001	0.522	1.0	1.0	0.9624639076034648	0.0	0.0	0.0	0.098	0.098	0.09432146294513956	1.0390000000000001	1.0390000000000001	1.0390000000000001
364	0.1	0.1	FLNB	10.0	4.0	6.0	1.256	0.892	0.0	0.0	0.0	0.0	1.909	1.443	1.256	1.256	0.6579360921948664	0.0	0.0	0.0	0.0	0.0	0.0	1.5199044585987258	1.909	1.909
366	0.1	0.1	FLT1	6.0	1.0	5.0	0.971	0.16699999999999998	0.0	0.0	0.0	0.0	0.97	0.171	0.971	0.971	0.971	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.97	0.97
368	0.1	0.1	FLT4	6.0	1.0	5.0	0.9690000000000001	0.174	0.0	0.0	0.0	0.0	0.97	0.171	0.9690000000000001	0.9690000000000001	0.9690000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.97	0.97
369	0.1	0.1	FN1	6.0	4.0	2.0	1.875	1.452	0.0	0.0	0.0	0.0	2.0	1.5119999999999998	1.875	1.875	0.9375	0.0	0.0	0.0	0.0	0.0	0.0	1.0666666666666669	2.0	2.0
370	0.1	0.1	FOS	9.0	0.0	9.0	0.981	0.13699999999999998	0.0	0.0	0.0	0.0	0.9790000000000001	0.14400000000000002	0.981	0.981	0.981	0.0	0.0	0.0	0.0	0.0	0.0	0.9790000000000001	0.9790000000000001	0.9790000000000001
382	0.1	0.1	GGA3	7.0	1.0	6.0	0.9670000000000001	0.18	0.0	0.0	0.0	0.0	0.976	0.152	0.9670000000000001	0.9670000000000001	0.9670000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.976	0.976	0.976
383	0.1	0.1	GHR	7.0	2.0	5.0	0.9640000000000001	0.18600000000000003	0.214	0.41	0.303	0.46	0.879	0.326	0.9640000000000001	0.9640000000000001	0.9640000000000001	0.214	0.214	0.214	0.303	0.303	0.303	0.879	0.879	0.879
386	0.1	0.1	GLI2	6.0	2.0	4.0	1.161	0.447	0.0	0.0	0.0	0.0	1.074	0.37799999999999995	1.161	1.161	1.0810055865921788	0.0	0.0	0.0	0.0	0.0	0.0	0.9250645994832042	1.074	1.074
392	0.1	0.1	GNAO1	6.0	2.0	4.0	1.357	0.527	0.0	0.0	0.135	0.342	1.162	0.6779999999999999	1.357	1.357	1.1678141135972462	0.0	0.0	0.0	0.09948415622697128	0.135	0.1161790017211704	0.8563006632277081	1.162	1.162
400	0.1	0.1	GNG2	9.0	8.0	1.0	4.0	3.59	0.0	0.0	0.0	0.0	4.091	3.5789999999999997	4.0	4.0	0.9777560498655584	0.0	0.0	0.0	0.0	0.0	0.0	1.02275	4.091	4.091
417	0.1	0.1	GSK3B	8.0	2.0	6.0	1.121	0.409	0.0	0.0	0.0	0.0	1.061	0.34299999999999997	1.121	1.121	1.0565504241281811	0.0	0.0	0.0	0.0	0.0	0.0	0.9464763603925066	1.061	1.061
429	0.1	0.1	HIF1A	7.0	1.0	6.0	0.972	0.16399999999999998	0.0	0.0	0.0	0.0	0.975	0.156	0.972	0.972	0.972	0.0	0.0	0.0	0.0	0.0	0.0	0.975	0.975	0.975
432	0.1	0.1	HRAS	7.0	4.0	3.0	1.176	0.706	0.11800000000000001	0.322	0.17600000000000002	0.381	1.294	0.8240000000000001	1.176	1.176	0.908809891808346	0.10034013605442177	0.11800000000000001	0.09119010819165377	0.14965986394557826	0.17600000000000002	0.13601236476043274	1.1003401360544218	1.294	1.294
438	0.1	0.1	HTR2B	6.0	4.0	2.0	2.0	1.495	0.0	0.0	0.0	0.0	1.4169999999999998	1.187	2.0	2.0	1.4114326040931544	0.0	0.0	0.0	0.0	0.0	0.0	0.7085	1.4169999999999998	1.4169999999999998
443	0.1	0.1	IGF1R	10.0	4.0	6.0	1.1059999999999999	0.515	0.064	0.244	0.222	0.583	1.25	0.722	1.1059999999999999	1.1059999999999999	0.8848	0.05786618444846293	0.064	0.0512	0.20072332730560574	0.222	0.1776	1.1301989150090417	1.25	1.25
444	0.1	0.1	IGF2R	7.0	6.0	1.0	2.727	2.49	0.0	0.0	0.0	0.0	2.75	2.537	2.727	2.727	0.9916363636363636	0.0	0.0	0.0	0.0	0.0	0.0	1.0084341767510083	2.75	2.75
447	0.1	0.1	IKBKE	6.0	0.0	6.0	0.968	0.177	0.0	0.0	0.048	0.213	0.929	0.258	0.968	0.968	0.968	0.0	0.0	0.0	0.048	0.048	0.048	0.929	0.929	0.929
467	0.1	0.1	IL2RB	7.0	2.0	5.0	1.143	0.41200000000000003	0.0	0.0	0.182	0.386	0.97	0.627	1.143	1.143	1.143	0.0	0.0	0.0	0.15923009623797024	0.182	0.182	0.8486439195100612	0.97	0.97
477	0.1	0.1	IL8	8.0	6.0	2.0	2.545	2.369	0.0	0.0	0.0	0.0	3.267	2.568	2.545	2.545	0.7790021426385063	0.0	0.0	0.0	0.0	0.0	0.0	1.2836935166994106	3.267	3.267
483	0.1	0.1	INSR	6.0	3.0	3.0	1.55	0.973	0.0	0.0	0.0	0.0	1.5	0.9570000000000001	1.55	1.55	1.0333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.9677419354838708	1.5	1.5
492	0.1	0.1	IRS1	8.0	2.0	6.0	1.189	0.455	0.0	0.0	0.0	0.0	1.129	0.42100000000000004	1.189	1.189	1.0531443755535872	0.0	0.0	0.0	0.0	0.0	0.0	0.9495374264087468	1.129	1.129
498	0.1	0.1	ITGA5	6.0	4.0	2.0	0.875	0.331	0.0	0.0	1.0	1.0	1.45	0.589	0.875	0.875	0.603448275862069	0.0	0.0	0.0	1.0	1.0	0.6896551724137931	1.45	1.45	1.45
504	0.1	0.1	ITGB1	7.0	6.0	1.0	0.5	0.5	0.0	0.0	1.733	1.611	2.2	1.376	0.5	0.28851702250432776	0.2272727272727273	0.0	0.0	0.0	1.733	1.733	0.7877272727272727	2.2	2.2	1.2694748990190419
516	0.1	0.1	JAK3	6.0	3.0	3.0	1.524	0.9570000000000001	0.0	0.0	0.048	0.213	1.6669999999999998	1.084	1.524	1.524	0.9142171565686864	0.0	0.0	0.0	0.031496062992125984	0.048	0.02879424115176965	1.0938320209973753	1.6669999999999998	1.6669999999999998
519	0.1	0.1	KDR	7.0	4.0	3.0	1.32	1.0090000000000001	0.0	0.0	0.067	0.249	1.4669999999999999	1.31	1.32	1.32	0.8997955010224948	0.0	0.0	0.0	0.050757575757575765	0.067	0.04567143830947512	1.1113636363636363	1.4669999999999999	1.4669999999999999
520	0.1	0.1	KIT	7.0	3.0	4.0	1.5619999999999998	0.998	0.0	0.0	0.08	0.271	1.68	1.121	1.5619999999999998	1.5619999999999998	0.9297619047619048	0.0	0.0	0.0	0.051216389244558264	0.08	0.047619047619047616	1.0755441741357237	1.68	1.68
522	0.1	0.1	KNG1	6.0	4.0	2.0	1.952	1.463	0.0	0.0	0.0	0.0	1.444	1.165	1.952	1.952	1.3518005540166205	0.0	0.0	0.0	0.0	0.0	0.0	0.7397540983606558	1.444	1.444
531	0.1	0.1	LCP2	6.0	1.0	5.0	0.9620000000000001	0.192	0.0	0.0	0.0	0.0	0.9690000000000001	0.174	0.9620000000000001	0.9620000000000001	0.9620000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.9690000000000001	0.9690000000000001	0.9690000000000001
544	0.1	0.1	LYN	6.0	3.0	3.0	1.053	0.51	0.0	0.0	0.0	0.0	1.429	0.904	1.053	1.053	0.7368789363191042	0.0	0.0	0.0	0.0	0.0	0.0	1.3570750237416906	1.429	1.429
553	0.1	0.1	MAP2K4	8.0	4.0	4.0	0.958	0.2	0.0	0.0	0.8	0.98	1.367	0.547	0.958	0.958	0.7008046817849305	0.0	0.0	0.0	0.8	0.8	0.5852231163130944	1.367	1.367	1.367
556	0.1	0.1	MAP3K1	9.0	3.0	6.0	1.29	0.77	0.0	0.0	0.0	0.0	1.156	0.618	1.29	1.29	1.1159169550173011	0.0	0.0	0.0	0.0	0.0	0.0	0.8961240310077518	1.156	1.156
561	0.1	0.1	MAP3K3	8.0	3.0	5.0	1.433	0.883	0.0	0.0	0.0	0.0	1.29	0.77	1.433	1.433	1.1108527131782946	0.0	0.0	0.0	0.0	0.0	0.0	0.9002093510118632	1.29	1.29
567	0.1	0.1	MAP4K1	6.0	5.0	1.0	0.833	0.373	0.0	0.0	2.062	1.088	2.125	0.857	0.833	0.403976721629486	0.392	0.0	0.0	0.0	2.062	2.062	0.9703529411764704	2.125	2.125	1.030552861299709
580	0.1	0.1	MAPT	6.0	2.0	4.0	1.105	0.447	0.0	0.0	0.059000000000000004	0.235	1.0590000000000002	0.48100000000000004	1.105	1.105	1.043437204910293	0.0	0.0	0.0	0.05339366515837104	0.059000000000000004	0.05571293673276676	0.9583710407239818	1.0590000000000002	1.0590000000000002
586	0.1	0.1	MCM7	8.0	5.0	3.0	0.917	0.276	0.0	0.0	0.871	1.2109999999999999	1.258	0.802	0.917	0.917	0.7289348171701113	0.0	0.0	0.0	0.871	0.871	0.6923688394276629	1.258	1.258	1.258
598	0.1	0.1	MYD88	8.0	3.0	5.0	1.12	0.588	0.0	0.0	0.0	0.0	1.3330000000000002	0.804	1.12	1.12	0.8402100525131284	0.0	0.0	0.0	0.0	0.0	0.0	1.1901785714285713	1.3330000000000002	1.3330000000000002
613	0.1	0.1	NFKBIA	8.0	5.0	3.0	2.148	1.86	0.0	0.0	0.0	0.0	2.4	1.96	2.148	2.148	0.8950000000000001	0.0	0.0	0.0	0.0	0.0	0.0	1.11731843575419	2.4	2.4
616	0.1	0.1	NGFR	8.0	5.0	3.0	1.192	0.833	0.077	0.266	0.174	0.379	1.4780000000000002	1.175	1.192	1.192	0.8064952638700947	0.06459731543624161	0.077	0.052097428958051424	0.1459731543624161	0.174	0.11772665764546685	1.2399328859060403	1.4780000000000002	1.4780000000000002
621	0.1	0.1	NOS1	8.0	7.0	1.0	3.182	2.5869999999999997	0.455	0.498	0.643	0.479	4.143	2.503	3.182	3.182	0.7680424812937485	0.14299182903834068	0.455	0.10982379917933864	0.20207416719044627	0.643	0.15520154477431813	1.3020113136392206	4.143	4.143
630	0.1	0.1	NTRK2	7.0	4.0	3.0	1.4780000000000002	1.175	0.0	0.0	0.154	0.361	1.615	1.496	1.4780000000000002	1.4780000000000002	0.9151702786377708	0.0	0.0	0.0	0.10419485791610283	0.154	0.09535603715170278	1.0926928281461434	1.615	1.615
638	0.1	0.1	PARD6A	7.0	3.0	4.0	1.423	0.885	0.0	0.0	0.0	0.0	1.2690000000000001	0.762	1.423	1.423	1.1213553979511428	0.0	0.0	0.0	0.0	0.0	0.0	0.8917779339423751	1.2690000000000001	1.2690000000000001
647	0.1	0.1	PDPK1	6.0	3.0	3.0	1.517	0.9329999999999999	0.0	0.0	0.032	0.177	1.581	1.0090000000000001	1.517	1.517	0.9595192915876029	0.0	0.0	0.0	0.021094264996704026	0.032	0.02024035420619861	1.0421885299934082	1.581	1.581
651	0.1	0.1	PEX5	7.0	5.0	2.0	2.062	1.5190000000000001	0.375	0.484	0.5	0.5	2.438	1.58	2.062	2.062	0.8457752255947497	0.18186226964112515	0.375	0.1538146021328958	0.2424830261881669	0.5	0.2050861361771944	1.1823472356935016	2.438	2.438
661	0.1	0.1	PIAS1	8.0	2.0	6.0	1.097	0.39	0.0	0.0	0.0	0.0	1.178	0.43700000000000006	1.097	1.097	0.9312393887945672	0.0	0.0	0.0	0.0	0.0	0.0	1.07383773928897	1.178	1.178
665	0.1	0.1	PIK3CA	6.0	1.0	5.0	0.971	0.16899999999999998	0.0	0.0	0.0	0.0	0.95	0.218	0.971	0.971	0.971	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.95	0.95
672	0.1	0.1	PIN1	7.0	5.0	2.0	2.3080000000000003	1.588	0.462	0.499	0.316	0.465	1.895	1.4469999999999998	2.3080000000000003	2.3080000000000003	1.2179419525065962	0.20017331022530327	0.462	0.2437994722955145	0.1369150779896014	0.316	0.16675461741424802	0.8210571923743502	1.895	1.895
681	0.1	0.1	PLAT	6.0	5.0	1.0	2.917	1.5519999999999998	0.667	0.47100000000000003	0.41700000000000004	0.493	2.167	1.5719999999999998	2.917	2.917	1.3461005999077065	0.2286595817620844	0.667	0.30779880018458705	0.14295509084676036	0.41700000000000004	0.1924319335486848	0.742886527254028	2.167	2.167
685	0.1	0.1	PLCG1	10.0	8.0	2.0	1.6880000000000002	2.022	0.125	0.331	0.625	0.484	4.688	2.9939999999999998	1.6880000000000002	1.6880000000000002	0.3600682593856656	0.0740521327014218	0.125	0.026663822525597267	0.370260663507109	0.625	0.13331911262798635	2.7772511848341237	4.688	4.688
686	0.1	0.1	PLCG2	7.0	5.0	2.0	2.917	2.1	0.0	0.0	0.0	0.0	2.6430000000000002	2.057	2.917	2.917	1.103670071888006	0.0	0.0	0.0	0.0	0.0	0.0	0.9060678779568048	2.6430000000000002	2.6430000000000002
688	0.1	0.1	PLD2	6.0	5.0	1.0	3.263	2.048	0.0	0.0	0.0	0.0	3.95	1.83	3.263	3.263	0.8260759493670885	0.0	0.0	0.0	0.0	0.0	0.0	1.2105424456022067	3.95	3.95
705	0.1	0.1	PPARA	6.0	4.0	2.0	1.278	0.8029999999999999	0.16699999999999998	0.373	0.25	0.433	1.4169999999999998	0.9540000000000001	1.278	1.278	0.9019054340155256	0.13067292644757433	0.16699999999999998	0.1178546224417784	0.19561815336463226	0.25	0.1764290755116443	1.1087636932707354	1.4169999999999998	1.4169999999999998
711	0.1	0.1	PPM1B	6.0	5.0	1.0	4.1819999999999995	1.749	0.0	0.0	0.0	0.0	2.0709999999999997	1.869	4.1819999999999995	4.1819999999999995	2.019314340898117	0.0	0.0	0.0	0.0	0.0	0.0	0.4952175992348159	2.0709999999999997	2.0709999999999997
713	0.1	0.1	PPP1CA	8.0	4.0	4.0	0.96	0.196	0.0	0.0	0.72	0.96	1.32	0.546	0.96	0.96	0.7272727272727272	0.0	0.0	0.0	0.72	0.72	0.5454545454545454	1.32	1.32	1.32
717	0.1	0.1	PPP2CA	7.0	6.0	1.0	0.857	0.35	0.0	0.0	1.4669999999999999	1.7069999999999999	1.8	1.222	0.857	0.5841854124062713	0.4761111111111111	0.0	0.0	0.0	1.4669999999999999	1.4669999999999999	0.8150000000000001	1.8	1.8	1.2269938650306749
721	0.1	0.1	PPP2R5A	6.0	6.0	0.0	4.0	2.0	0.8	0.4	1.429	1.4980000000000002	3.714	2.05	4.0	2.7991602519244227	1.0770059235325795	0.2	0.5598320503848846	0.2154011847065159	0.35725	1.429	0.3847603661820141	0.9285	3.714	2.5990202939118263
728	0.1	0.1	PRKAA2	6.0	4.0	2.0	0.917	0.276	0.0	0.0	0.733	0.9640000000000001	1.3330000000000002	0.537	0.917	0.917	0.6879219804951239	0.0	0.0	0.0	0.733	0.733	0.549887471867967	1.3330000000000002	1.3330000000000002	1.3330000000000002
731	0.1	0.1	PRKACA	10.0	5.0	5.0	1.8969999999999998	1.7069999999999999	0.0	0.0	0.0	0.0	1.605	1.479	1.8969999999999998	1.8969999999999998	1.1819314641744552	0.0	0.0	0.0	0.0	0.0	0.0	0.8460727464417501	1.605	1.605
